source	site	% U	V
2	deadspin.com*	0.002100045	23737040.8575738
2	deadwhale.com*	5.29196420500641E-05	559701.337309943
2	dealbreaker.com*	6.07201561021757E-05	542813.695177633
2	dealighted.com*	2.42321068755927E-05	234731.997564249
2	dealmoon.com*	0.0003841322	4118264.31462056
2	dealsonwheels.com*	0.000011086	99104.5316882995
2	dealspricer.com*	1.47387817109783E-05	131758.761448012
2	dearwendy.com*	5.29115187058295E-06	47300.7627612844
2	debbieschlussel.com*	3.50433397918502E-05	349529.231235362
2	debka.com*	0.0001052042	1049838.17581438
2	decidatriunfar.net*	1.79969147391779E-06	19616.068356852
2	decodedscience.com*	1.5090871877504E-05	134906.305469571
2	decodethis.com*	6.22245989808497E-05	591873.599862901
2	decorativecents.com*	0.00000813	72679.0742393889
2	decorhacks.com*	2.56432354882312E-06	27462.819307642
2	deepastronomy.com*	1.12553757229973E-06	11987.4405864218
2	deeperblue.com*	8.47717147191289E-06	75782.4924491352
2	defendingbigd.com*	1.0159163649662E-05	90818.8238401078
2	defendingcontending.com*	4.06584666488217E-06	36347.0286287893
2	defenseindustrydaily.com*	2.3200401638409E-05	207402.229364472
2	defensetech.org*	0.000040587	401334.000127346
2	defensivecarry.com*	0.0001417357	1449440.93985263
2	degreenexus.com*	4.35573328460744E-06	38938.4980408712
2	deliciouslyorganic.net*	1.36271067621707E-05	121820.835962721
2	deliciousobsessions.com*	9.41628889747034E-06	93759.5067820684
2	delilah.com*	4.43015210573067E-06	39603.7722739725
2	demandmetric.com*	1.97710106010222E-06	17674.4857237817
2	demilked.com*	1.40364442198982E-05	125480.147668537
2	democratherald.com*	2.49187349545176E-05	255488.154242222
2	denimblog.com*	3.37094989821816E-05	301349.319232876
2	denimology.com*	3.16919564340228E-06	36299.0455862399
2	dennisdillon.com*	0.000002307	20623.3318733438
2	dennismillerradio.com*	1.50545375800772E-05	134581.491511341
2	dentistreg.com*	7.08509906610037E-06	63337.9268376375
2	denver.com*	8.17591837972081E-06	73089.411359533
2	denver.org*	2.54748151504688E-05	271440.394068021
2	denverpost.com*	0.0005678812	5900029.03081201
2	denverstiffs.com*	7.62512596148172E-06	79701.4558393312
2	deptofnumbers.com*	1.06593915784165E-05	95290.6596829104
2	derkeiler.com*	0.00002016	180222.535717943
2	desertusa.com*	0.00000403	36026.8859851785
2	designerapparel.com*	0.000072842	681692.129780171
2	designersnexus.com*	2.63244555468995E-06	23533.0010761284
2	designertoday.com*	2.02086934625766E-06	18065.7565416572
2	designformankind.com*	0.000005142	45967.7680880306
2	designlovefest.com*	2.0276300819829E-05	181261.94791107
2	design-milk.com*	3.47648885801425E-05	310784.076392544
2	designobserver.com*	4.4765067905979E-06	40018.1644527282
2	designsbysick.com*	9.68440688063206E-06	106285.67294308
2	designsponge.com*	0.0003179892	3390945.85733923
2	desmogblog.com*	9.99171814478131E-06	89321.9285901636
2	destinationweddingmag.com*	1.65802828594533E-05	148221.038675949
2	destructoid.com*	0.0004165928	4419342.82487938
2	desura.com*	2.22036693530842E-05	206128.337361552
2	detroitbadboys.com*	1.77046543158741E-05	158272.465816304
2	detroitjockcity.com*	0.000002419	25740.1492124881
2	devarticles.com*	1.37007554521618E-05	122479.225534246
2	developerit.com*	3.16272096390079E-06	28273.4492701549
2	devhardware.com*	2.67649537152919E-06	23926.7886647203
2	devhub.com*	1.92539013557522E-05	187125.29092767
2	deviantart.com*	0.0113336367	131064379.240208
2	devilsworkshop.org*	0.00000439	39245.1959541881
2	devour.com*	0.000309273	3034167.61598872
2	devshed.com*	0.0001340261	1217420.46057107
2	dezeen.com*	9.16389227178445E-05	855248.501114557
2	dfinews.com*	0.000003396	30359.0289512688
2	dgamesfree.com*	1.95908257011438E-06	17513.4076936896
2	dgreetings.com*	0.000002538	22688.7585717493
2	diabetes.org*	0.0001925496	1853848.00025619
2	diabetesreversed.com*	5.3509226765401E-05	478350.896492251
2	diabetesselfmanagement.com*	2.47260637741441E-05	221041.033258477
2	diablofans.com*	7.445258059891E-05	720323.291428673
2	diabloprogress.com*	1.97462543187442E-05	176523.546063328
2	diamonds.net*	8.01492913644636E-06	71650.2324832696
2	diaperswappers.com*	1.95504115768172E-05	174772.790972378
2	diariolasamericas.com*	1.62133678659677E-05	156893.564902285
2	dictionary30.com*	4.50652743354981E-06	40286.5368874915
2	didyouknow.org*	0.000004613	41238.5912634178
2	didyouknowarchive.com*	0.000001725	15814.79783337
2	didyouknowblog.com*	0.0001754145	1568135.17823669
2	dieselprogress.com*	5.09926897612406E-06	45585.4071089152
2	digbysblog.blogspot.com*	4.1739529214016E-05	568015.833257734
2	digicircle.com*	5.60805964747025E-06	66394.769224538
2	digimarc.com*	4.63245637151979E-06	41412.2907810464
2	digiplexdest.com*	0.000004082	36491.2560556927
2	digitalcamerareview.com*	1.84454262706594E-05	164894.668193128
2	digitalcameraworld.com*	9.80310521605895E-06	103756.913993441
2	digitalfaq.com*	5.12335011098648E-06	45800.6827379294
2	digitalromanceinc.com*	6.69358934158898E-06	59837.9878733438
2	digitalsports.com*	4.2759485412738E-05	382252.546283401
2	digiwaxx.com*	9.62072542929817E-06	107295.264524912
2	digsdigs.com*	4.08413879217014E-05	386239.335352092
2	dilbert.com*	0.0006381917	5755257.38954462
2	dimemag.com*	6.05765280931432E-05	575316.569102181
2	dimitapapers.com*	2.02231251990306E-06	18078.6579317314
2	dinarguru.com*	0.0002904774	3364456.93819605
2	dinneralovestory.com*	3.08092025038103E-05	275421.83897597
2	directemployers.org*	3.53610590085775E-06	31611.3599470019
2	directionsmag.com*	7.65734385933111E-06	68453.5643902987
2	dirtdoctor.com*	1.27991305465265E-05	114419.06268044
2	dirtsearch.org*	2.36595547666249E-05	228485.174665913
2	dirtydiaperlaundry.com*	5.16761568031235E-06	46196.3990666965
2	dirtyimpreza.com*	5.20771143816473E-06	46554.8389633952
2	discobelle.net*	0.000004149	37090.5391493374
2	discountdance.com*	0.0001377197	1231158.35865798
2	discounthydraulichose.com*	8.00132831017884E-06	71528.646584325
2	discoverboating.com*	2.30182433926164E-05	205773.808147316
2	discoversd.com*	1.52841198011101E-05	136633.863931731
2	discoverygreen.com*	5.75229465770601E-06	51423.1932086234
2	discoverytsx.com*	6.34405636825558E-06	56713.3041271054
2	discusawards.com*	6.75793620516519E-06	85888.8101913817
2	discusscooking.com*	2.54359299745567E-05	227386.950661576
2	dishandwashclothmania.com*	1.30240830349313E-06	11643.0047159218
2	disinfo.com*	2.83810524524936E-05	279329.28503134
2	dismagazine.com*	0.000004376	39119.6678984953
2	disneyexperience.com*	0.000001908	17057.0019088255
2	dissertationsgratuites.com*	1.1065576681824E-06	9892.179061307
2	districtlines.com*	8.58517314109886E-05	767479.837933528
2	dividend.com*	9.57432833064941E-05	1104239.40893706
2	dividendchannel.com*	2.01666059409146E-05	188917.392955168
2	dividendyieldhunter.com*	5.9644506556381E-06	64447.7553188205
2	divinecaroline.com*	7.80088319935385E-05	741545.476148468
2	divshare.com*	1.97010646973048E-05	176119.569081517
2	divx.com*	0.0001680291	1604270.6908604
2	diychatroom.com*	0.0001206619	1098805.56773556
2	diyfail.com*	5.89446318010022E-07	5269.4122434314
2	diyfashion.com*	0.0072276678	64612433.9469165
2	djbooth.net*	6.0722699613503E-05	599550.592479068
2	djcoregon.com*	9.73916617730503E-06	87064.2159047832
2	djpremium.com*	7.05857677078547E-07	6310.0828219178
2	dlife.com*	5.06371801809145E-05	489167.545312246
2	dlisted.com*	0.0002726638	2864981.89857157
2	dmc.org*	5.90949218258417E-05	528284.756523691
2	dmv.org*	0.0009326201	8717674.88326674
2	dnarmory.com*	5.15294951036386E-06	46065.2894251065
2	do312.com*	1.93451783394656E-05	172938.088641366
2	do512.com*	1.94237901259876E-05	173640.846293284
2	doandroidsdance.com*	1.8132487287075E-05	162097.119949696
2	docstoc.com*	0.00099778	9427729.1606778
2	doctor.com*	6.47936101471144E-05	579228.730714573
2	dodbuzz.com*	2.37374748296259E-05	212203.44698675
2	dodgersblueheaven.com*	1.96031867399515E-06	17524.4579636201
2	dofantasy.com*	4.63617520767366E-06	44412.1078001857
2	doggies.com*	7.96613215974162E-05	820767.019111648
2	dogheirs.com*	0.0004672202	4442123.75952594
2	dogshaming.com*	0.0001119038	1712185.35352643
2	dogsnow.com*	0.0001104667	1082659.99874842
2	dogster.com*	8.41872012396794E-05	828887.474045293
2	dogtime.com*	0.0001049184	976778.607646725
2	dohanews.co*	5.03553148176621E-06	45015.6196272175
2	doityourselfdivas.blogspot.com*	3.75115692880265E-06	33533.8293644733
2	dola.com*	2.50805003805183E-06	27022.9233802299
2	dollarstorecrafts.com*	6.69877718906405E-05	697635.700196519
2	dolldiaries.com*	2.02935010290444E-05	217151.400276896
2	dollhousebettie.com*	6.11132810760962E-06	54632.8073819895
2	dontpaniconline.com*	1.41218474737193E-06	12624.3618297777
2	dontwastethecrumbs.com*	5.46061124074751E-06	48815.6611542778
2	doodlekisses.com*	9.38793349535739E-06	83924.3374493601
2	dorkshelf.com*	1.96084805692578E-06	17529.1904334157
2	dornob.com*	4.23877228292356E-05	385863.871438179
2	dorsetecho.co.uk*	1.90080308744292E-06	16992.4126341791
2	dot429.com*	2.90661728951398E-05	259839.857580955
2	dotabuff.com*	6.8261885571075E-05	693108.837209656
2	dotafire.com*	0.000069526	863755.022347056
2	dotahut.com*	4.30556741099754E-06	38490.0353725577
2	dotastrategy.com*	3.14814662031552E-06	28143.1605192005
2	dota-two.com*	2.24514405611919E-06	20070.681953739
2	dothaneagle.com*	4.05445272344021E-05	362451.713897146
2	dothanfirst.com*	5.87708589597816E-06	52538.7765259375
2	dotheton.com*	1.08004505541813E-05	96551.6700094319
2	dotmed.com*	3.90866466365854E-05	374895.364844083
2	doublecheckmd.com*	9.32858314363639E-06	83393.7692526388
2	douglasdispatch.com*	6.54446227527507E-06	58504.8520727596
2	downrange.tv*	3.28757955904682E-06	29389.6347307433
2	downrightnow.com*	0.000018177	171769.143913689
2	downstreamtoday.com*	4.83838291106938E-06	43253.1909539636
2	dpsinfo.com*	4.63867846274425E-06	41467.9137660003
2	draglist.com*	0.000005101	45601.2886377721
2	dragonballencyclopedia.com*	1.8993814890462E-06	16979.7041181226
2	dragonfable.com*	1.20949039056244E-05	108123.560663822
2	dragonflycap.com*	3.33930621771859E-06	29852.0501877386
2	dragonnestsource.com*	5.17904635229962E-07	4629.8584662026
2	dramafever.com*	0.0006331776	8487616.21105338
2	draxe.com*	8.1545235738073E-05	728981.504273972
2	draysbay.com*	1.48704612420556E-05	146965.865243194
2	dreamincode.net*	0.000102461	1015734.08177842
2	dreamindemon.com*	2.78698492999888E-05	249145.207352796
2	dreamplango.com*	1.28218274450082E-05	114621.963794745
2	dreamsescorts.com*	6.27786324224186E-07	5612.1564289243
2	dressingyourtruth.com*	5.8575558230199E-06	57636.6782853885
2	dressup.com*	4.33958684211038E-05	387941.55359982
2	dressupgal.com*	3.24938686968299E-05	324256.254223378
2	dressupgames77.net*	2.5050776528792E-06	22394.3834264541
2	dressuppink.com*	0.000005397	48247.3131713456
2	drfranklipman.com*	5.56046149156417E-06	49708.2821073433
2	drinkswap.com*	4.13790483806623E-06	36991.1996218278
2	drivenbyboredom.com*	5.06677349428273E-06	45294.9106130697
2	drivepetty.com*	5.4944651739163E-06	49118.3016568603
2	drlaura.com*	2.67997827444552E-05	310069.3565869
2	droidforums.net*	0.0001509567	1439750.60784748
2	droidxforums.com*	1.53329122259635E-05	153284.803424388
2	dropdowndeals.com*	2.67912960414594E-05	239503.376414102
2	drphil.com*	0.0001376944	1324599.76013463
2	drudge.com*	0.0001235273	1356159.64751371
2	drudgereport.com*	0.0101339361	141168458.512195
2	drugs.com*	0.0014154236	13525476.8275569
2	drunkduck.com*	7.1053398067006E-06	80026.230283765
2	drweil.com*	0.0005296294	4764875.77260185
2	dsogaming.com*	1.32638824517705E-05	118573.757187513
2	dtvusaforum.com*	0.000011659	104226.336505277
2	ducati1199.com*	8.73076510291917E-06	78049.5171861665
2	dudeiwantthat.com*	3.59400550128505E-05	335503.726949399
2	duke4.net*	2.50459984005513E-06	22390.1119726027
2	dukebasketballreport.com*	2.6761366698645E-05	367722.146894167
2	duluthnewstribune.com*	0.000281266	2631763.80605224
2	dumb.com*	6.00739303075019E-06	53703.6697323151
2	dumbtweets.com*	2.00585507808989E-05	179315.350424433
2	dummies.com*	0.0015540225	14833092.9351806
2	duncanbanner.com*	3.44830532117477E-05	308264.581918705
2	dungeonmastering.com*	2.87674577889064E-06	25716.9465061756
2	dunkingwithwolves.com*	8.85327436397594E-07	7914.4700547945
2	duranduranmusic.com*	1.69666545174293E-06	15167.5045398607
2	dustball.com*	1.61768793844468E-05	144614.774381316
2	dvdizzy.com*	1.52058669004316E-05	135934.314574444
2	dvdverdict.com*	1.28411086132684E-05	122964.921726614
2	dve.com*	6.34237157813642E-05	566982.42783247
2	dvidshub.net*	0.0001019784	911645.533390522
2	dvo.com*	1.41368722663986E-05	126377.933881877
2	dwell.com*	9.05167356237947E-05	829905.120649298
2	dwellinggawker.com*	4.50307013150782E-06	46584.2978794369
2	dwnews.com*	0.0002275225	2193402.89625885
2	dyestat.com*	1.54863553944614E-05	138441.76853492
2	dynamiterc.com*	2.64988467031734E-06	23688.8997332136
2	dynamitetoolco.com*	4.63129446544542E-06	41401.9038095665
2	dyslexia.com*	4.25933402112585E-06	38076.7275221199
2	e46fanatics.com*	9.75895978403236E-05	872411.627622727
2	e4ebooks.com*	6.29349477301166E-07	5626.1303867056
2	eaglesnestoutfittersinc.com*	0.000011551	103261.343105322
2	eagletribune.com*	0.0001111797	1080120.96093711
2	early-retirement.org*	2.32103704557429E-05	227649.382615584
2	earmilk.com*	7.39639064789276E-05	735012.263524141
2	earth911.com*	2.8970713470539E-05	344395.69607462
2	earthcam.com*	0.0002268259	2400333.64820677
2	earthsky.org*	0.0002963681	2711591.59739414
2	earthtechling.com*	6.71180516616827E-06	79644.0147745521
2	eastbayexpress.com*	3.3739066018686E-05	319562.712939078
2	eastoftheweb.com*	4.09550763265209E-05	412538.240797131
2	eastsidecannery.com*	2.8484222134251E-06	25463.7452593756
2	eastwoodhomes.com*	5.5042332361925E-06	49205.6241922298
2	easybib.com*	0.0005192097	5096390.08734148
2	easy-french-food.com*	2.46639823116775E-06	22048.6050033683
2	easyhealthoptions.com*	3.25924941576156E-05	291363.746808892
2	eatdrinkandsleepfootball.com*	6.64684156621559E-06	59420.0816240735
2	eatdrinkbetter.com*	1.09283402086518E-05	97694.951917359
2	eater.com*	0.0005245375	4773533.52118314
2	eatingdisordersonline.com*	8.15342907722932E-06	72888.3660696157
2	eatingrules.com*	9.10023360601805E-06	81352.4165245901
2	eatingwell.com*	0.000243754	2309920.30194558
2	eatliverun.com*	5.63149394585319E-05	503432.835873341
2	eatmedaily.com*	2.94935806760744E-06	26366.071068493
2	eatsleepdraw.com*	2.09349110703487E-06	18714.9657803727
2	eatstayplay.com*	4.64167242316556E-06	41494.6785641141
2	eatwellguide.org*	0.000002607	23305.7672580281
2	ebaumsworld.com*	0.0013058853	12774861.6142376
2	ebengregory.com*	0.000020485	212023.57725919
2	ebizmba.com*	0.0001366284	1281551.82246657
2	ebookfling.com*	3.49337796266836E-06	31229.3894201661
2	echopress.com*	1.64946788505745E-05	147455.773377498
2	ecigbestsave.com*	1.24869540638035E-06	11162.8330887042
2	ecnmag.com*	9.345827818913E-06	83547.929691444
2	ecogeek.org*	8.02888358630172E-06	71774.9796344039
2	ecommercetimes.com*	9.73226420263489E-06	93344.9114414175
2	economicpolicyjournal.com*	1.34273638993784E-05	150914.039023593
2	economist.com*	0.0002738828	2647666.20509097
2	ecopolitology.org*	1.10931043311041E-05	99167.8766903208
2	ecorazzi.com*	1.86201794701303E-05	166456.891284079
2	ed2010.com*	2.38736009668302E-05	213420.359726925
2	edgeboston.com*	8.30590451689077E-06	74251.4349768694
2	edge-gamers.com*	2.65074007630431E-05	236965.467175836
2	edgelittlerock.com*	1.00588213779307E-05	89921.8044185941
2	edgeonthenet.com*	4.67838323499281E-06	41822.8584091624
2	edhat.com*	6.0271167020983E-05	657274.295391968
2	ediets.com*	7.02037121520626E-06	74458.6336089218
2	edmodo.com*	0.0011998756	13106919.044448
2	edmondsun.com*	8.25240000510654E-06	73773.1262304062
2	edublogs.org*	0.0002763159	2674653.54739459
2	educarriere.ci*	2.1555420484179E-06	21240.4100813873
2	education.com*	0.0007857836	7659082.44642587
2	educationalcoloringpages.com*	3.18749324343625E-05	284949.034536716
2	eeow.com*	3.3623246400279E-06	30057.8255953288
2	eeriecuties.com*	0.000076101	752135.278122003
2	efaceclub.com*	7.18939250257784E-06	64270.2680777002
2	effinghamdailynews.com*	2.3996834577394E-05	214522.018481023
2	effingpot.com*	1.29622346903956E-05	115877.147914664
2	effortlessanthropologie.blogspot.com*	0.000009828	105763.287287727
2	effortlessgent.com*	1.21015217184828E-05	108182.721240512
2	egbertowillies.com*	2.03624302649466E-05	212277.556497256
2	egmcartech.com*	1.91502238663128E-05	171195.274314844
2	egotvonline.com*	4.9596352297125E-05	443371.377577362
2	egreetings.com*	0.0001003194	1020014.50504718
2	egriz.com*	2.10547905190836E-05	301154.13072715
2	eharmony-blog.com*	2.78476365290381E-06	24894.6634143274
2	einthusan.com*	0.0004692473	5360748.4445943
2	eircom.net*	3.98526205867126E-06	35626.6347648776
2	ei-resource.org*	3.0882758314987E-06	27607.9398248371
2	elanaspantry.com*	3.06196626287338E-05	306472.920094415
2	elbo.ws*	6.62322771966572E-06	59208.9833640239
2	elclasificado.com*	5.12428763447475E-05	486146.546464885
2	elcompanies.jobs*	6.90779209390349E-06	74244.3150417526
2	electricalagent.com*	1.65122008467304E-06	14761.2412953065
2	electricscotland.com*	5.40938423326127E-06	48357.7123772736
2	electriduct.com*	4.12065753166171E-06	36837.0156618008
2	electriqueboutique.com*	2.73848632319643E-06	24480.9627594879
2	elev8.com*	2.089969184492E-05	186834.812139232
2	elevenwarriors.com*	0.0001173976	1467408.34843842
2	elheraldo.hn*	0.000024196	216302.203324499
2	elitebuyer.com*	0.000001007	9002.0960480574
2	elitedaily.com*	0.0014864428	13986814.4861019
2	elitemate.com*	9.87450718594825E-06	92131.6082833197
2	elitetrader.com*	1.85961122802457E-05	174600.375517466
2	elitistjerks.com*	4.91103006223066E-05	439026.271724677
2	ellinude.com*	3.47310617475907E-06	31048.1678158543
2	elmostrador.cl*	3.75892954369023E-06	38734.5706567881
2	elpasotimes.com*	7.92886262790783E-05	759083.874050357
2	elsmar.com*	9.25063992671006E-06	93272.4876377213
2	elvisduran.com*	0.0001770325	1956404.61118587
2	embroideryforum.com*	3.29781622519948E-06	29481.1463956883
2	emediavitals.com*	1.35466881801294E-06	12110.1926287896
2	emerils.com*	7.52146215390734E-06	67238.8367716146
2	emissourian.com*	2.59027204776866E-05	231559.869411182
2	emojicons.com*	1.11657358270545E-05	99817.1729575565
2	employmentlawhandbook.com*	1.06905699176382E-05	95569.3814551984
2	empowher.com*	0.0005435687	4859285.09252909
2	emsworld.com*	0.000012347	110377.547587693
2	emulator-zone.com*	0.0001278463	1207761.1453134
2	emusician.com*	1.75046091364877E-05	156484.142630137
2	enature.com*	2.15755380879942E-05	192876.604850662
2	encuentra24.com*	3.16673451268913E-05	311253.707981449
2	encyclopedia.com*	0.0001672365	1626538.44391124
2	energycentral.com*	0.000005507	49230.3779258925
2	energycentraljobs.com*	1.94022890751302E-05	205741.160034272
2	energyfederation.org*	3.32772741323133E-06	29748.5403476306
2	engagebdr.com*	2.29161582617735E-06	20486.1208268583
2	engineering.com*	1.54919123365563E-05	153443.864944715
2	engineerjobs.com*	4.64705765785463E-05	415428.203893107
2	english.com.tw*	0.000002632	23528.913087806
2	enidnews.com*	3.41023037478384E-05	304860.835342465
2	enn.com*	7.0876270537731E-06	63360.5260273972
2	enotes.com*	0.0001930741	1760468.55247603
2	enroll.com*	0.0001223106	1093407.6977139
2	enrout.com*	2.76858958356394E-06	24750.0737606108
2	enstarz.com*	0.0001579011	1534807.07162738
2	entangledpublishing.com*	2.59290549104706E-06	23179.5288614417
2	enterprisemission.com*	6.10734063329863E-06	54597.1609705818
2	entertainment.ie*	0.0001975886	1766361.95309319
2	entertainmentcareers.net*	2.28701266794106E-05	204449.704495846
2	entertainow.com*	0.0017315349	16451797.6244867
2	eol.org*	4.43082685847697E-05	396098.042912641
2	eoshd.com*	3.82001212476614E-05	341493.670335504
2	epicski.com*	1.88794834379872E-05	168774.964128452
2	epier.com*	3.96162058527859E-06	35415.2895320008
2	e-ponies.com*	2.69288545646849E-05	240733.094107344
2	eq2interface.com*	1.93270730222575E-05	172776.234410959
2	equallywed.com*	5.36788766292245E-06	47986.7497821692
2	equine.com*	8.10372454558296E-05	724440.276123062
2	equinenow.com*	0.0002320063	2074042.62774085
2	e-radio.gr*	1.16108547822399E-05	128021.627866923
2	eregulations.com*	4.43711572772719E-05	396660.242448237
2	erfworld.com*	5.83198841663734E-05	558749.971666029
2	ericdigests.org*	2.06621157311442E-06	18471.0977543228
2	erstarnews.com*	2.03110153949293E-06	19935.0525546751
2	escapetoreality.org*	3.5691449737203E-06	47432.1205048523
2	escapistmagazine.com*	0.000351614	3930293.18655129
2	eshakti.com*	7.03464132147412E-05	628868.549602066
2	esl.eu*	1.15488451495647E-05	103242.015717494
2	eslemployment.com*	1.92490579755398E-06	17207.8811372108
2	esnipe.com*	5.60427740113434E-05	500999.786593308
2	espn1530.com*	0.000039129	349797.440129799
2	essaydepot.com*	2.90469493485802E-06	25966.8006831349
2	esscurve.com*	1.13718005008181E-06	10165.930799461
2	eteamz.com*	0.0003165839	2830131.96597708
2	etfchannel.com*	1.14257736164788E-05	102141.805870649
2	etfdb.com*	3.66907205347121E-05	404526.557367987
2	etfdigest.com*	2.73633721793927E-06	28634.5648147501
2	etftrends.com*	1.38591398788293E-05	123895.118401078
2	ethicsalarms.com*	4.6414569337917E-06	41492.752176061
2	ethiopiaforums.com*	7.77256226501618E-07	6948.357044689
2	ethiopianairlines.com*	4.77982663374433E-06	49727.8272473287
2	etonline.com*	0.000551722	5174642.5221153
2	etraveltrips.com*	4.43830149813149E-06	39676.6245537838
2	etsystatus.com*	2.67629540580987E-06	23925.001051875
2	eugenecascadescoast.org*	5.40655813879908E-06	48332.4482331012
2	eugenedailynews.com*	4.49648047171771E-06	40196.7211026274
2	eurolines.com*	1.27215980486631E-06	11372.595343364
2	europlayers.com*	2.84063302243184E-06	33028.1743010199
2	eurweb.com*	0.0001331266	1249731.94173871
2	evasiveangles.com*	5.92285199753732E-06	60155.5049128896
2	eveningsun.com*	2.65272678834834E-05	237143.071216257
2	eveningtribune.com*	1.32861749458961E-06	11877.3043090051
2	eventful.com*	0.0012594996	11760706.248315
2	eventhubs.com*	0.000091363	1088918.28826156
2	everydayfamily.com*	0.000229559	2052165.27369593
2	everydaymaven.com*	1.36458585475004E-05	121988.469357287
2	everydaynodaysoff.com*	1.08175618312741E-05	104207.657765004
2	everydayshouldbesaturday.com*	0.000073991	661449.376685379
2	everyjoe.com*	0.0002173147	1989491.74349075
2	everythingattachments.com*	4.06783971794443E-05	363648.45718976
2	everything-everywhere.com*	4.70855700958766E-06	42092.5997790253
2	everythingicafe.com*	3.89007542940972E-05	393884.801864465
2	everythinglubbock.com*	2.23898471729482E-05	219610.184564268
2	everything-pr.com*	2.2520560290753E-06	20132.4722030091
2	everythingunderthemoon.net*	7.96943798775125E-06	91297.5063438274
2	everytrail.com*	0.0001502024	1468194.64570819
2	evilchili.com*	5.51055252128104E-05	492621.160511114
2	evilmilk.com*	6.98228127138638E-05	664850.870158095
2	evilshenanigans.com*	5.51540395274465E-06	49305.48589086
2	evolo.us*	4.12253747253616E-06	36853.8215746686
2	evolvehq.com*	6.004525890693E-06	53678.0386570851
2	evolvestar.com*	0.00000892	79741.2904617114
2	evosales.com*	1.23631384477514E-06	11052.1469238715
2	ew.com*	0.0019818518	18631951.1417284
2	ewtn.com*	9.23906822626811E-05	908214.997186435
2	examfx.com*	7.92714952685264E-05	708655.181922747
2	examiner.com*	0.0040316191	37448158.9090395
2	examiner.net*	3.8673670065879E-06	34572.7005695033
2	exceluser.com*	6.58017194294175E-06	58824.0820929711
2	execdigital.com*	2.26010043947349E-06	20204.3859860768
2	execunet.com*	2.48537392548047E-05	246635.827629475
2	exforsys.com*	2.10742424475435E-06	18839.5224096114
2	exiledonline.com*	6.180732525208E-06	55253.2548708731
2	exilepro.com*	1.32548697863104E-05	118493.18759488
2	exinfm.com*	1.54475833570483E-06	13809.5162164832
2	exophase.com*	5.84427599435447E-06	52245.4692441049
2	expandedramblings.com*	2.39519727944891E-06	25568.704011253
2	expatica.com*	7.63665345897519E-06	68268.6005596227
2	expatriates.com*	6.64454301289452E-06	68940.8810292353
2	expeditionportal.com*	1.62722546129551E-05	145467.390440601
2	experiencearlington.org*	4.07006146864251E-06	36384.7072737479
2	experiencekissimmee.com*	3.18014745011432E-05	284292.350253762
2	experienceproject.com*	0.0008110981	8486217.63059647
2	experiencewa.com*	8.48932228360251E-06	75891.1158028294
2	expertflyer.com*	2.23701350259403E-05	199979.980858747
2	expertscolumn.com*	3.75862512219383E-06	33600.5919999999
2	explainthisimage.com*	1.54140417387595E-06	13779.5313631259
2	exploreasheville.com*	9.90562185187511E-06	88552.2624711425
2	explorebranson.com*	2.94808802217696E-05	263547.173748035
2	exploregeorgia.org*	2.72321651988837E-05	243444.568792274
2	express.co.uk*	0.0002378005	2125840.65748978
2	expressmilwaukee.com*	2.02318663320929E-05	180864.721519875
2	expressurway.com*	0.000001466	13105.7612647653
2	exurbanleague.com*	7.3252310575043E-07	6548.4609948349
2	eye.fi*	8.19611439114697E-06	88169.5152802144
2	e-yearbook.com*	0.000005701	50964.8045847743
2	eyejot.com*	6.13168567028797E-06	54814.7957781269
2	e-zrentacar.com*	2.75533301406902E-05	246315.653783066
2	ezschool.com*	1.71780680110719E-05	153564.99672715
2	fabcam.net*	2.27874250677027E-06	20371.0385456995
2	fabfitfun.com*	2.06082197075307E-05	184229.168838985
2	fabricworm.com*	1.70463598007007E-05	226140.074773831
2	fabsugar.com.au*	1.52039724883538E-06	13591.7379294857
2	facecrooks.com*	2.52987019209938E-05	226160.187233775
2	facesaerch.com*	1.13621468926049E-06	10157.3008632383
2	factmonster.com*	0.0002322197	2075950.43167662
2	factorydirectdrapes.com*	8.91209717455582E-06	79670.5527397258
2	factoryexpodirect.com*	1.12024584789572E-06	10014.5458648102
2	facultyfocus.com*	0.000011783	105335.143358635
2	fakeshoredrive.com*	0.000015647	139877.884948124
2	famereport.com*	0.0008242915	7368833.23439702
2	families.com*	0.000017785	158990.785108466
2	familyeducation.com*	0.0002390853	2217075.80903358
2	familyfriendpoems.com*	0.0001230821	1190134.61283456
2	familyoven.com*	0.000051577	461077.501696385
2	familysponge.com*	4.74964154529955E-06	42459.8789508197
2	famoushookups.com*	6.43843563592534E-05	575570.166983606
2	famous-speeches-and-speech-topics.info*	3.05475684090978E-06	27308.2935737704
2	fandango.com*	0.0042248914	39754022.469503
2	fangamer.net*	6.26863482429504E-06	64571.1283817699
2	fangraphs.com*	0.0001684039	1785936.04491646
2	faniq.com*	0.0016033672	15174816.8594108
2	fanlala.com*	6.5908701089256E-06	58919.719380193
2	fannation.com*	0.0008079277	7669397.1635652
2	fanpop.com*	0.0010549659	9698280.26153534
2	fansided.com*	0.0001241068	1133002.27492102
2	fan-sites.org*	7.52242093690894E-07	6724.7407904783
2	fanspeak.com*	0.000006218	55586.263622726
2	fantage.com*	0.0004013142	3790807.31727474
2	fantasticcontraption.com*	4.66645370115838E-06	54200.8103454699
2	fantasybaseballcafe.com*	0.00000664	81527.2425557931
